created_at,text,user,Clean Tweets,Location,Subjectivity,Polarity,Analysis
2020-05-26,"RT @GretaThunberg: ""Alberta minister says it’s a ‘great time’ to build a pipeline because COVID-19 restrictions limit protests against them…","{'id': 12103872, 'id_str': '12103872', 'name': 'Karel Brits', 'screen_name': 'KarelBrits', 'location': 'Dendermonde, Belgium', 'url': None, 'description': ""'If people are not laughing at your goals, your goals are too small.' - Azim Premji // Twittert uit eigen naam"", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5750, 'friends_count': 6281, 'listed_count': 209, 'favourites_count': 276304, 'statuses_count': 166479, 'created_at': 'Fri Jan 11 06:37:05 +0000 2008', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '709397', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_tile': False, 'profile_link_color': '108B94', 'profile_sidebar_border_color': '86A4A6', 'profile_sidebar_fill_color': 'A0C5C7', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1172452443617148930/NXT96YsH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1172452443617148930/NXT96YsH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/12103872/1512565519', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Alberta minister says it s a great time to build a pipeline because COVID restrictions limit protests against them ,"Dendermonde, Belgium",0.75,0.8,Positive
2020-05-26,RT @chiwawa_36: I haven't heard Aim Global contribute to Covid-19 kitty. That company has so many young billionaires😂😂🏃🏃,"{'id': 1245620627844657152, 'id_str': '1245620627844657152', 'name': 'lucy njenga', 'screen_name': 'Lucienjega', 'location': 'Nairobi, Kenya', 'url': None, 'description': 'a talkative introvert 😊', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 10, 'friends_count': 19, 'listed_count': 0, 'favourites_count': 270, 'statuses_count': 71, 'created_at': 'Thu Apr 02 07:54:49 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1248543398945943552/Y4WnXfYh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1248543398945943552/Y4WnXfYh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1245620627844657152/1586510596', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",_ I haven t heard Aim Global contribute to Covid kitty That company has so many young billionaires ,"Nairobi, Kenya",0.3,0.2,Positive
2020-05-26,RT @sahelhaque: If coronavirus didn’t exist I genuinely believe Summer 2020 would’ve been the best yet idc,"{'id': 94623666, 'id_str': '94623666', 'name': 'Riya', 'screen_name': 'MariyaNicole', 'location': None, 'url': None, 'description': 'Chill alone. Restore your energy. 🌻', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 121, 'friends_count': 108, 'listed_count': 0, 'favourites_count': 9840, 'statuses_count': 2966, 'created_at': 'Fri Dec 04 19:36:40 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1220872824421642241/xXhXcCX-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1220872824421642241/xXhXcCX-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/94623666/1554249386', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", If coronavirus didn t exist I genuinely believe Summer would ve been the best yet idc,,0.4,0.7,Positive
2020-05-26,RT @sahelhaque: If coronavirus didn’t exist I genuinely believe Summer 2020 would’ve been the best yet idc,"{'id': 1050125022310862848, 'id_str': '1050125022310862848', 'name': '!!!', 'screen_name': 'collectivetoes', 'location': 'Titz, Deutschland', 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 68, 'friends_count': 139, 'listed_count': 0, 'favourites_count': 51981, 'statuses_count': 2738, 'created_at': 'Wed Oct 10 20:44:50 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1203856647111745536/iJNR_tab_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1203856647111745536/iJNR_tab_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1050125022310862848/1575857178', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", If coronavirus didn t exist I genuinely believe Summer would ve been the best yet idc,"Titz, Deutschland",0.4,0.7,Positive
2020-05-26,RT @greenmiranda: Boris Johnson's bizarre protection of Dominic Cummings come what may: the Covid-19 crisis puts competence and trust centr…,"{'id': 293752292, 'id_str': '293752292', 'name': 'George Parker', 'screen_name': 'GeorgeWParker', 'location': 'London', 'url': 'http://ft.com', 'description': 'FT Political Editor, former Brussels bureau chief, presenter R4 Week in Westminster. Sometimes seen at Selhurst Park and County Ground, Taunton', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 36857, 'friends_count': 453, 'listed_count': 791, 'favourites_count': 1527, 'statuses_count': 6344, 'created_at': 'Thu May 05 22:29:22 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2777096610/bf39a2e193a98b39f66270830b12a0b3_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2777096610/bf39a2e193a98b39f66270830b12a0b3_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/293752292/1508428710', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Boris Johnson s bizarre protection of Dominic Cummings come what may the Covid crisis puts competence and trust centr ,London,0.6,0.4,Positive
2020-05-26,RT @PaulRowleyBBC: Has Boris Johnson’s most senior adviser done enough to keep his job? Dominic Cummings spent Bank Holiday Monday in the D…,"{'id': 21093566, 'id_str': '21093566', 'name': 'BBC Radio Lincolnshire 🌈', 'screen_name': 'BBCRadioLincs', 'location': 'Lincolnshire, England', 'url': 'http://www.bbc.co.uk/radiolincolnshire', 'description': 'On DAB, 94.9FM, smart speaker, Freeview 722 and online. Instagram: http://instagram.com/bbcradiolincs/ Upload your stuff https://www.bbc.co.uk/send/u36076153', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 55696, 'friends_count': 1780, 'listed_count': 449, 'favourites_count': 12058, 'statuses_count': 70432, 'created_at': 'Tue Feb 17 14:43:51 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '990000', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DEDEDE', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1178192604325961728/649nM8RE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1178192604325961728/649nM8RE_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/21093566/1586882148', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Has Boris Johnson s most senior adviser done enough to keep his job Dominic Cummings spent Bank Holiday Monday in the D ,"Lincolnshire, England",0.37,0.13,Positive
2020-05-26,"RT @cnni: There are now 247 cases of coronavirus in South Korea tied to an outbreak in Itaweon, a popular nightlife district in the capital…","{'id': 1153545179137101825, 'id_str': '1153545179137101825', 'name': 'elena danu', 'screen_name': 'danu_elena', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 16, 'friends_count': 375, 'listed_count': 0, 'favourites_count': 12673, 'statuses_count': 6518, 'created_at': 'Tue Jul 23 05:59:37 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", There are now cases of coronavirus in South Korea tied to an outbreak in Itaweon a popular nightlife district in the capital ,,0.9,0.6,Positive
2020-05-26,RT @ABCPolitics: Black Americans and Latinos are nearly three times more likely to personally know someone who has died from coronavirus th…,"{'id': 57247652, 'id_str': '57247652', 'name': 'Resistance', 'screen_name': 'ResistanceSean', 'location': 'Ohio, USA', 'url': None, 'description': '#forex #STEELERS #lakers Gemini 6/3  IG: thisisseanmc', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5087, 'friends_count': 4048, 'listed_count': 80, 'favourites_count': 52997, 'statuses_count': 443627, 'created_at': 'Thu Jul 16 04:55:36 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '6A3F33', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '6A3F33', 'profile_sidebar_border_color': 'EB5027', 'profile_sidebar_fill_color': 'EB5027', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1136696126558679040/m5aCgW2W_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1136696126558679040/m5aCgW2W_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/57247652/1565805002', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Black Americans and Latinos are nearly three times more likely to personally know someone who has died from coronavirus th ,"Ohio, USA",0.53,0.09,Positive
2020-05-26,Google Cloud VP discusses unprecedented computing needs because of the coronavirus https://t.co/3bR1UghLMY #devops @devops @BestDevOps,"{'id': 1252025596386951168, 'id_str': '1252025596386951168', 'name': 'DevOps for all', 'screen_name': 'devopsforall', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 1618, 'created_at': 'Mon Apr 20 00:06:05 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1252823594435919872/WM8CvLxT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1252823594435919872/WM8CvLxT_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1252025596386951168/1588994638', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Google Cloud VP discusses unprecedented computing needs because of the coronavirus devops ,,0.9,0.6,Positive
2020-05-26,RT @079Kal: The car being locked wasn’t a issue lol,"{'id': 953147192931504129, 'id_str': '953147192931504129', 'name': 'HOT MILLIONth', 'screen_name': 'NameIsMoh', 'location': 'JHB 🇿🇦 & LSO 🇱🇸', 'url': 'https://youtu.be/-vPX72DJpyc', 'description': ""I got Bars and I ain't talking prisons 🌻\n\nFilm Producer 🎬✍🏽 Rapper ✍🏽 \n@nickiminaj, @bonang_m @arianagrande @asabfb @conangray\n\nDM for promo"", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 7332, 'friends_count': 6050, 'listed_count': 5, 'favourites_count': 61041, 'statuses_count': 62210, 'created_at': 'Tue Jan 16 06:09:34 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1264575190589149186/JyKLVO3v_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1264575190589149186/JyKLVO3v_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/953147192931504129/1589224910', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Kal The car being locked wasn t a issue lol,JHB 🇿🇦 & LSO 🇱🇸,0.7,0.8,Positive
2020-05-26,Just over 24 hours until the next #COVID19 briefing with @IQVIA_UK and @NIHR_Industry. Register to find out more on… https://t.co/3rwK7uRObb,"{'id': 27254739, 'id_str': '27254739', 'name': 'pharmaphorum', 'screen_name': 'pharmaphorum', 'location': 'London, England', 'url': 'https://pharmaphorum.com/about/', 'description': 'pharmaphorum uses content to connect the pharmaceutical industry & other innovators to advance healthcare. Publishing-Consulting-Creative. PT=Paul Tunnah tweet.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 19527, 'friends_count': 3327, 'listed_count': 924, 'favourites_count': 4457, 'statuses_count': 57541, 'created_at': 'Sat Mar 28 16:12:42 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '214FF2', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '207C43', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F3F3F3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/893437018683969536/KNCE8GMU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/893437018683969536/KNCE8GMU_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/27254739/1501600478', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Just over hours until the next COVID briefing with _UK and _Industry Register to find out more on ,"London, England",0.25,0.25,Positive
2020-05-26,"RT @SpiritOfCongres: "" Modi said he will win fight against Coronavirus in 21 days. Now after 4 lockdowns &amp; almost 70 days later... What hap…","{'id': 788748835, 'id_str': '788748835', 'name': 'Madhuvignesh', 'screen_name': 'Vignesh_TNPYC', 'location': 'Coimbatore, India', 'url': None, 'description': 'IYC | With RG | Social Media Coordinator, CBE North 🇮🇳 | தமிழ்நாடு', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1067, 'friends_count': 546, 'listed_count': 1, 'favourites_count': 3580, 'statuses_count': 1491, 'created_at': 'Wed Aug 29 07:10:57 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1263134719442661376/1OcgaqWd_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1263134719442661376/1OcgaqWd_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/788748835/1589000556', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Modi said he will win fight against Coronavirus in days Now after lockdowns amp almost days later What hap ,"Coimbatore, India",0.2,0.4,Positive
2020-05-26,RT @PemaKhanduBJP: I have spoken to #COVID19 patient and glad that he is doing well at the COVID care centre. Our Doctors and healthcare st…,"{'id': 1247875974819012608, 'id_str': '1247875974819012608', 'name': 'Tajangsorang', 'screen_name': 'Tajangsorang1', 'location': 'India', 'url': None, 'description': 'Tajang sorang,selfempleyment,public. business.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 3, 'friends_count': 232, 'listed_count': 0, 'favourites_count': 36, 'statuses_count': 18, 'created_at': 'Wed Apr 08 13:17:13 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1247946515529625602/l022vsLB_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1247946515529625602/l022vsLB_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", I have spoken to COVID patient and glad that he is doing well at the COVID care centre Our Doctors and healthcare st ,India,1.0,0.5,Positive
2020-05-26,"RT @KingdomPPEInter: The first 3 names you see, will be the names of the artists you will see after this Covid-19 crisis ends 😘

Who are th…","{'id': 1124233549563846657, 'id_str': '1124233549563846657', 'name': 'ประชากรKDPPE(คิดถึงKingมากกกกก)🖤👑', 'screen_name': 'KDPPE_Perthppe', 'location': None, 'url': None, 'description': '#KDPPE\n#PerthTanapon\n\n🖤👑🌪️', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 41, 'friends_count': 129, 'listed_count': 0, 'favourites_count': 14492, 'statuses_count': 62565, 'created_at': 'Fri May 03 08:45:40 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1241079917145518080/FP4SY_Ej_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1241079917145518080/FP4SY_Ej_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1124233549563846657/1584731438', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", The first names you see will be the names of the artists you will see after this Covid crisis ends Who are th ,,0.33,0.25,Positive
2020-05-26,"RT @GretaThunberg: ""Alberta minister says it’s a ‘great time’ to build a pipeline because COVID-19 restrictions limit protests against them…","{'id': 141308860, 'id_str': '141308860', 'name': 'The Screever', 'screen_name': 'Chalkarts', 'location': 'Sadly not drawing something', 'url': None, 'description': 'Instagram: @Chalkarts #1MinuteMonster this is my political/personal feed. imagine my voice as a Vulcan. votebluenomatterwho Pronouns:whatever you want.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1043, 'friends_count': 402, 'listed_count': 15, 'favourites_count': 70323, 'statuses_count': 48061, 'created_at': 'Fri May 07 18:54:55 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009800', 'profile_sidebar_border_color': '65B0DA', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1218333260486512640/hzwXICGt_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1218333260486512640/hzwXICGt_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/141308860/1577899155', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Alberta minister says it s a great time to build a pipeline because COVID restrictions limit protests against them ,Sadly not drawing something,0.75,0.8,Positive
2020-05-26,RT @koordell: the real problem is that 140 people went to great clips,"{'id': 41459684, 'id_str': '41459684', 'name': 'tt♡', 'screen_name': 'tt_jauregui', 'location': 'm.i.a.', 'url': 'http://www.instagram.com/tt.jauregui/', 'description': ""“...It's not what crew's the livest One that survive, it's who's the wisest..” -Big Pun [czar♥04/20/2017]"", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 480, 'friends_count': 550, 'listed_count': 4, 'favourites_count': 2618, 'statuses_count': 20534, 'created_at': 'Wed May 20 21:51:23 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1135742728493338624/ZJYCOQzz_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1135742728493338624/ZJYCOQzz_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/41459684/1559505170', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", the real problem is that people went to great clips,m.i.a.,0.53,0.5,Positive
2020-05-26,RT @AnimalsAus: BREAKING: 6 people have tested positive for COVID-19 on a live export ship that has just returned to Australia https://t.co…,"{'id': 833621096209473536, 'id_str': '833621096209473536', 'name': 'The Mulster', 'screen_name': 'the_mulster', 'location': None, 'url': None, 'description': '...Probably contemplating the stupidity of those in charge of this game. Anyhoo, back after a 2 year break (I was a fb ho...shame! shame! shame!).', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 6, 'friends_count': 71, 'listed_count': 0, 'favourites_count': 272, 'statuses_count': 155, 'created_at': 'Mon Feb 20 10:15:32 +0000 2017', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246213924439109643/L4kKSJP6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246213924439109643/L4kKSJP6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/833621096209473536/1585416941', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", BREAKING people have tested positive for COVID on a live export ship that has just returned to Australia ,,0.52,0.18,Positive
